Date,instability_index,volatility,avg_correlation,cov_drift,adaptive_lambda
2010-07-19,1.1199692942975779,0.019790641564068834,0.6251166113486688,0.00038625522708025364,4.6799539414463664
2010-07-20,0.7937289032033079,0.019879106998120365,0.6268725653680968,7.727094768773654e-05,4.190593354804962
2010-07-21,0.8768498177539018,0.019890661732883556,0.6272710875721951,0.00015235905361361075,4.315274726630853
2010-07-22,0.9055137802086288,0.019893301866788914,0.626384135906004,0.00018051917018166436,4.358270670312943
2010-07-23,0.8567490311638362,0.019857949446784758,0.6244755917590218,0.00014158330466394013,4.285123546745754
2010-07-26,0.7663126325452448,0.01979343349588953,0.6235846183601613,6.364569424907485e-05,4.1494689488178675
2010-07-27,0.8038718318209942,0.019491496580412503,0.6250820305781115,0.00011118779089996491,4.205807747731491
2010-07-28,0.9976502048496735,0.01942041681353652,0.6232596053510471,0.00029737772509220994,4.49647530727451
2010-07-29,0.7443052927746266,0.01917008662098197,0.6205781226440104,8.316769310271552e-05,4.11645793916194
2010-07-30,0.9146421549502061,0.019144397601571782,0.6173799633428141,0.00024828470870936364,4.371963232425309
2010-08-02,0.6739329526300052,0.018877334727143306,0.6194145682946013,3.650607031380243e-05,4.010899428945008
2010-08-03,0.9266533800428184,0.018951012064249272,0.6078360912341859,0.00029013866311542114,4.389980070064228
2010-08-04,0.6915944974857385,0.018253105500166622,0.595914546523275,0.00013651177190534552,4.037391746228608
2010-08-05,1.1193164241061684,0.01824175283067665,0.5673002771733723,0.0005923741662394574,4.678974636159253
2010-08-06,0.5065294128793124,0.018154592707536756,0.5671603778829631,3.2918883983157926e-05,3.759794119318969
2010-08-09,0.5658333425907641,0.018104744383189462,0.5667707747459098,9.10435199028937e-05,3.8487500138861463
2010-08-10,0.5181727255396017,0.018012929301717374,0.5654781966726619,5.482621487459565e-05,3.7772590883094024
2010-08-11,0.578302098123582,0.01836758008825957,0.5619053423687909,9.888723849250135e-05,3.867453147185373
2010-08-12,0.7999325726719029,0.01827522673711197,0.5773536343483753,0.0002748738459190108,4.199898859007854
2010-08-13,0.5873259911922729,0.01822320118262989,0.5734146186994965,9.027005163745287e-05,3.8809889867884095
2010-08-16,0.5219004905631204,0.01746134696223105,0.5760569158336036,6.511163347406696e-05,3.7828507358446806
2010-08-17,0.9380377971514093,0.01730476414757266,0.5371932540611347,0.0005400293383342782,4.407056695727114
2010-08-18,0.5780396069271664,0.017133783869396003,0.5437122615982154,0.00020363060798551258,3.867059410390749
2010-08-19,0.5276295975540003,0.017175238805471157,0.5433549088612274,0.00015574700255531512,3.7914443963310003
2010-08-20,0.494986386335452,0.017083501002790956,0.5549386387654911,0.00010577554169366765,3.742479579503178
2010-08-23,0.43497633665403046,0.01660936298105582,0.5577979675178724,6.974600129356223e-05,3.652464504981046
2010-08-24,0.6993926087674714,0.016689973505792276,0.5373425030327189,0.000352795512096853,4.049088913151207
2010-08-25,0.42329491359628474,0.01657829447149299,0.5427006125564633,9.29886645225819e-05,3.634942370394427
2010-08-26,0.4313830188374701,0.016322688445658606,0.5440627391463707,0.00011119674600603753,3.647074528256205
2010-08-27,0.4754873476711155,0.016414428163447528,0.5305415894111901,0.00017587467874897542,3.7132310215066733
2010-08-30,0.3845082470029775,0.01594525349184988,0.535317236474147,0.00010695007030514275,3.576762370504466
2010-08-31,0.5502252751643385,0.01581905522624911,0.5151860306789385,0.0003094615672951827,3.825337912746508
2010-09-01,0.3435113961772254,0.016130952181158988,0.512209916575872,0.00010875110969698757,3.5152670942658384
2010-09-02,0.632543893970693,0.016068527327163632,0.5383285058395181,0.0003223616149102614,3.9488158409560397
2010-09-03,0.3267460212448667,0.015837121142759574,0.5378285880248914,5.4153232618425906e-05,3.4901190318673
2010-09-07,0.5816383536861532,0.015853357084580567,0.5381562077261891,0.0002873558902170128,3.8724575305292297
2010-09-08,0.38208233604997516,0.015858296491775867,0.5458757428766995,8.67511086142946e-05,3.5731235040749625
2010-09-09,0.32946775431838166,0.015645328008772084,0.5483463697910657,4.439208105462808e-05,3.494201631477573
2010-09-10,0.4558551113417935,0.01563459779823166,0.5354446545682163,0.00018901403401985282,3.6837826670126903
2010-09-13,0.3009760967324065,0.015782136442362555,0.5378095240282376,3.3400168710867636e-05,3.4514641450986097
2010-09-14,0.3877858120259771,0.01577144580078735,0.5358178286235822,0.0001181961823045854,3.5816787180389658
2010-09-15,0.29816743986919464,0.015739617853640833,0.537668517851298,3.339020350424824e-05,3.447251159803792
2010-09-16,0.2970706205708383,0.015628928857343093,0.537293874178507,3.910487660639688e-05,3.4456059308562574
2010-09-17,0.341877675267603,0.015583480077519576,0.534706768048481,8.834873455944466e-05,3.5128165129014044
2010-09-20,0.3144829761388804,0.015578235381223821,0.5371168811527082,5.8234320063685447e-05,3.4717244642083207
2010-09-21,0.341756508540614,0.015362191595631335,0.5393009786666854,9.023598294364692e-05,3.5126347628109214
2010-09-22,0.4496879974651575,0.015309364279568237,0.5588231354215694,0.00015065672678041587,3.6745319961977363
2010-09-23,0.3645977669274119,0.014609648194544227,0.5652178455073972,9.602309760848515e-05,3.546896650391118
2010-09-24,0.7583357093458915,0.014739842225841092,0.5441229056432945,0.0004969034958101933,4.137503564018838
2010-09-27,0.35626256835172204,0.014733196470771285,0.5464681853895482,0.00012189863480595284,3.5343938525275833
2010-09-28,0.27530197008075535,0.014733780249289391,0.548875654634652,4.2140201205902335e-05,3.412952955121133
2010-09-29,0.26448558998923444,0.014716517445394407,0.5460557136913099,3.914176179180067e-05,3.3967283849838514
2010-09-30,0.22695691692154085,0.014276679390753392,0.5460182630103259,2.818901117934593e-05,3.3404353753823113
2010-10-01,0.4294341796836461,0.014241987280424908,0.5180657498241467,0.0002764170143692069,3.6441512695254694
2010-10-04,0.18526674541641008,0.01423720936286384,0.5119734982406183,6.482795413935496e-05,3.277900118124615
2010-10-05,0.21857131330407062,0.014486577283620359,0.5192508114955561,6.657274006945549e-05,3.327856969956106
2010-10-06,0.37595833613960766,0.014352284813249586,0.5405961501517494,0.0001729987724680667,3.5639375042094112
2010-10-07,0.3592543712393883,0.014399551742169506,0.5398800498898859,0.00015661821848799183,3.538881556859083
2010-10-08,0.21177138137477103,0.014369996379328634,0.5369241346939488,2.8689530418011843e-05,3.3176570720621568
2010-10-11,0.20582891525508543,0.013727551533782727,0.5393617117058703,5.23685684941081e-05,3.308743372882628
2010-10-12,0.5742710058242025,0.013740347802617018,0.5244379817878925,0.00042301190234711954,3.8614065087363034
2010-10-13,0.18029766503480538,0.013560226972757775,0.5270069083417277,6.427020167141362e-05,3.270446497552208
2010-10-14,0.23501531489877037,0.01341017377943723,0.5340486817683734,0.0001076134149219784,3.3525229723481553
2010-10-15,0.34125919668022275,0.013734713655284059,0.5443175584861449,0.00016611002951110986,3.511888795020334
2010-10-18,0.46611561916289074,0.01377768105467908,0.5091347517540957,0.00035417666635354563,3.699173428744336
2010-10-19,0.16676204085947952,0.013980214360460768,0.5113891525538754,6.278606678661766e-05,3.2501430612892195
2010-10-20,0.28001151199803226,0.014059649888492936,0.5155481649117165,0.00015393739762919068,3.4200172679970486
2010-10-21,0.20908052535341862,0.014077711789562554,0.5186020669959991,8.109704217922542e-05,3.313620788030128
2010-10-22,0.18288532773933933,0.014039473066072415,0.5130678203991954,7.087023931735354e-05,3.274327991609009
2010-10-25,0.1601189701668691,0.014040540193516074,0.5164462276513264,4.260696554202222e-05,3.240178455250304
2010-10-26,0.1245550139491664,0.01374861645240697,0.5167650751760614,2.478649562941999e-05,3.1868325209237494
2010-10-27,0.2424618937787205,0.013648793995208347,0.49896842480626863,0.00017684956220522668,3.3636928406680804
2010-10-28,0.19690397696761366,0.013597627306292645,0.5149157918776481,0.00010346477137555556,3.295355965451421
2010-10-29,0.16502794462867992,0.013622622103110032,0.5158812023984027,7.069945152176894e-05,3.24754191694302
2010-11-01,0.12328678400852496,0.013616080867648653,0.5134585619521872,3.779248384409954e-05,3.1849301760127875
2010-11-02,0.1167845217270886,0.013648857873042807,0.5131694955528586,3.066893203799797e-05,3.1751767825906327
2010-11-03,0.11273930958512031,0.013655464848399851,0.5111991758479641,3.081009239123756e-05,3.1691089643776804
2010-11-04,0.12397223468321818,0.013435848705422112,0.5091888778735465,5.7213132606413435e-05,3.1859583520248274
2010-11-05,0.26345429824397343,0.013479603780101835,0.4768281209208926,0.000252663779432188,3.3951814473659603
2010-11-08,0.04644488857183724,0.013466996623989924,0.47259694529045115,6.252143445402962e-05,3.0696673328577555
2010-11-09,0.019371567400030838,0.013553565701772848,0.471540196358428,3.5216838776432394e-05,3.0290573511000467
2010-11-10,0.04886613782317913,0.013533840947991923,0.470968790453423,6.466270835975884e-05,3.0732992067347684
2010-11-11,0.037978508760824,0.013555673592844234,0.46149209356466486,7.376614492031426e-05,3.0569677631412357
2010-11-12,0.01086809522244068,0.013560591099062479,0.462579101072764,4.620404629494297e-05,3.016302142833661
2010-11-15,0.03678462174325195,0.013636295226217518,0.4565542744849568,7.893004247188165e-05,3.055176932614878
2010-11-16,0.03058732793574334,0.013762397944134142,0.4516017770211467,7.708344478362347e-05,3.0458809919036147
2010-11-17,0.06834060731261589,0.013567520050458769,0.46698621606776874,8.932901057697503e-05,3.102510910968924
2010-11-18,0.09252023962489143,0.01372464126050235,0.4548333701079708,0.00012922570067557898,3.1387803594373374
2010-11-19,0.09197988665717567,0.013639068715909548,0.470159627495214,0.00010047649054952745,3.1379698299857632
2010-11-22,0.03674951043295973,0.013623599057382398,0.4641898284564741,6.322104818650829e-05,3.0551242656494395
2010-11-23,0.08167570523775557,0.013650104250659566,0.45812128857291756,0.00011618226025499833,3.1225135578566334
2010-11-24,0.03260202043935393,0.013766148160574147,0.45984071050566844,6.109001038618716e-05,3.048903030659031
2010-11-26,0.06822911236135747,0.013316788585058251,0.46892733364944644,9.84836461261591e-05,3.1023436685420362
2010-11-29,0.19409063941412116,0.013332536833868843,0.44329947998300473,0.00026846494368647857,3.291135959121182
2010-11-30,-0.07515157165614224,0.013283965374171515,0.4393725561912141,3.148517595504936e-05,2.8872726425157866
2010-12-01,0.040222529718162196,0.013508692317488136,0.43251208907347666,0.0001404242332954702,3.060333794577243
2010-12-02,0.08464300696473,0.013603155052896354,0.4522448461050317,0.0001340151631816307,3.126964510447095
2010-12-03,0.023778293530616872,0.013519048725346363,0.45067716515074246,8.581282492551655e-05,3.035667440295925
2010-12-06,-0.000866315839072244,0.013514815569173593,0.4528530007052039,5.8679148580616416e-05,2.9987005262413917
2010-12-07,-0.04576737000790052,0.013361553546135779,0.45231181946292803,2.6681748216802024e-05,2.9313489449881494
2010-12-08,0.05089948301837801,0.01343506235241302,0.4528350745428267,0.00011066455032693536,3.0763492245275668
2010-12-09,0.01269541102356391,0.013487603959242355,0.4500962179612585,7.853162094288493e-05,3.0190431165353457
2010-12-10,-0.00690609610028788,0.013484176831629544,0.4485871543508563,6.389320364943983e-05,2.989640855849568
2010-12-13,-0.04613593667681023,0.013475054625693048,0.4490878076261626,2.717550008930566e-05,2.930796094984785
2010-12-14,-0.04423567793406585,0.013361130673309065,0.4485559896271665,3.616045139071585e-05,2.9336464830989013
2010-12-15,-0.014243000554913168,0.013372185451769774,0.4297872500266326,0.00010339838620458211,2.97863549916763
2010-12-16,-0.07758247275955875,0.013291570871471403,0.42971475847286045,4.952698741439845e-05,2.8836262908606622
2010-12-17,-0.047094011395258595,0.013226310710691708,0.4332587837739809,7.350908502594022e-05,2.9293589829071123
2010-12-20,-0.0951514243278493,0.013030046129894187,0.4269279649893055,5.3307172902930766e-05,2.857272863508226
2010-12-21,-0.0267274747775328,0.013057953021241624,0.40973755333094086,0.0001516603453444544,2.959908787833701
2010-12-22,-0.1596102157825299,0.01306304283564955,0.40660352879370676,3.570731611133361e-05,2.7605846763262054
2010-12-23,-0.13692704197562125,0.013050799096222162,0.4104821750203297,4.894679193066766e-05,2.794609437036568
2010-12-27,-0.15988925947556076,0.013043145432442118,0.41116421985992313,2.6745544632851085e-05,2.760166110786659
2010-12-28,-0.1626486756000864,0.012990538249655136,0.4096298747069523,3.030536498041365e-05,2.7560269865998706
2010-12-29,-0.15517284518746322,0.01290759947786729,0.4115517816311142,3.751186482313465e-05,2.7672407322188053
2010-12-30,-0.17000152566062385,0.01257624302789861,0.40725033263184957,5.079687550997359e-05,2.7449977115090642
2010-12-31,-0.1165372963013005,0.012502824081584736,0.37766080295128207,0.0001673524497370066,2.8251940555480495
2011-01-03,-0.22026343329928846,0.012676944460367061,0.3819822768918549,5.324040397335082e-05,2.6696048500510674
2011-01-04,-0.08405880919914722,0.012686018459736244,0.392045668371376,0.00015665202707145236,2.8739117862012793
2011-01-05,-0.22107614787028948,0.012710667350397506,0.3894148817986101,3.476627096417418e-05,2.668385778194566
2011-01-06,-0.23335562441866867,0.012715479389672912,0.38766166665599056,2.695409731155641e-05,2.649966563371997
2011-01-07,-0.20562144750193947,0.012706462844897777,0.38293905013194723,6.309780542448081e-05,2.6915678287470906
2011-01-10,-0.23434775525002174,0.012631154256291353,0.3829553433942784,4.0633400998567456e-05,2.6484783671249676
2011-01-11,-0.20619165816155208,0.012071846730639754,0.38559194940037655,9.084494291609638e-05,2.690712512757672
2011-01-12,0.15196751337261408,0.012054488790448925,0.4152476730558063,0.00035813768685478384,3.227951270058921
2011-01-13,-0.19802107454515558,0.011778832215256281,0.4156334972246774,4.969693749085432e-05,2.7029683881822666
2011-01-14,-0.11592635800799866,0.01170568085245611,0.3966420789693869,0.00016990682345956225,2.8261104629880016
2011-01-18,-0.21211298212259258,0.011723658415405147,0.3936895467392584,8.667508143106261e-05,2.681830526816111
2011-01-19,-0.199825681036038,0.01191837040168014,0.39007211159674665,9.532331079176782e-05,2.700261478445943
2011-01-20,-0.1319391351500141,0.01201223022589359,0.3942526544089988,0.00014387441681416847,2.8020912972749787
2011-01-21,-0.20762428668606633,0.01208304178732542,0.38938947246490613,8.079180936862202e-05,2.6885635699709005
2011-01-24,-0.23377205693653771,0.012052664585598033,0.3855949633113972,6.646140512648601e-05,2.649341914595193
2011-01-25,-0.21901729265396916,0.0120954675767822,0.38247876287396254,8.443652413366868e-05,2.6714740610190466
2011-01-26,-0.25476347501568636,0.01211745267543646,0.38105172479527827,5.33923812472457e-05,2.61785478747647
2011-01-27,-0.25123326773510574,0.012297280614057729,0.37865074091860457,5.2165366801983684e-05,2.6231500983973417
2011-01-28,-0.18694647623190871,0.012644343666016527,0.3689461034517463,0.00011359640163111873,2.719580285652137
2011-01-31,-0.023190623863268218,0.012643118143898388,0.38845558407997116,0.0002227013804032932,2.9652140642050977
2011-02-01,-0.215499993095023,0.012606893277169956,0.38767487500485975,4.91819401356245e-05,2.6767500103574653
2011-02-02,-0.078485431599234,0.01253499242443977,0.3805079425654518,0.000194580839135528,2.882271852601149
2011-02-03,-0.21960369751525022,0.012536694157227926,0.3840482255966215,5.692671564846853e-05,2.6705944537271247
2011-02-04,-0.2588600642225098,0.012469381894462648,0.3831419558061294,2.6311772517806685e-05,2.6117099036662355
2011-02-07,-0.21699488518936882,0.012464887876241714,0.38166297295963203,6.828099566012431e-05,2.6745076722159467
2011-02-08,-0.21480307407046975,0.012443273898537928,0.3854057968215645,6.343883070133686e-05,2.677795388894295
2011-02-09,-0.23964201972339896,0.012295885646621907,0.3865870647537336,4.591609663761114e-05,2.6405369704149013
2011-02-10,-0.1900269770047094,0.012229984504703728,0.37298641011522,0.00012427463255218013,2.714959534492936
2011-02-11,-0.24586013385972627,0.012112043414224796,0.37403706628986383,7.690833907178786e-05,2.6312097992104104
2011-02-14,-0.2832722166256379,0.012127621908629878,0.34957019783719456,9.402571499867029e-05,2.575091675061543
2011-02-15,-0.35293152232576497,0.011979450694215988,0.34518408064626116,4.718805795570255e-05,2.4706027165113524
2011-02-16,-0.3538952231562927,0.011997729044523042,0.3199242421692948,9.943101786807668e-05,2.4691571652655613
2011-02-17,-0.4375403469264372,0.011885654505470715,0.32040434525209527,2.7356295007205703e-05,2.3436894796103442
2011-02-18,-0.36194760533256426,0.011743443127672105,0.3227665256663029,9.95313687792547e-05,2.4570785920011535
2011-02-22,-0.4070615381021878,0.012034199695334518,0.2903006711723595,0.00011196590906752474,2.389407692846718
2011-02-23,-0.29369555389247465,0.012021591805366742,0.2937686668645423,0.00020962954105312726,2.559456669161288
2011-02-24,-0.4871477886896362,0.012044379328818492,0.27901204750367065,6.183749983026938e-05,2.2692783169655457
2011-02-25,-0.5225895901914892,0.011860101444694298,0.28048274635048875,3.590260701387172e-05,2.2161156147127663
2011-02-28,-0.46824892556022807,0.011591932716685632,0.2720713496915171,0.00011832026340533486,2.297626611659658
2011-03-01,-0.5440675049526672,0.011655444474648897,0.21815966776561027,0.00016057110697379842,2.183898742570999
2011-03-02,-0.6011381663592321,0.011686092368694966,0.2241457531983468,9.354267121871136e-05,2.0982927504611517
2011-03-03,-0.670108390426758,0.01186014313045003,0.22314530081844253,2.284689399718992e-05,1.994837414359863
2011-03-04,-0.5359276279285993,0.011906551049355197,0.24311396773573765,0.00010117897158301424,2.1961085581071007
2011-03-07,-0.5661748514874779,0.01187290104127456,0.2520306285472844,5.60194706882861e-05,2.150737722768783
2011-03-08,-0.5134533893245694,0.011910203761485452,0.2630369702778605,7.900718404818758e-05,2.2298199160131458
2011-03-09,-0.5241853500107441,0.011942730826225429,0.2660901991366372,6.084170465123615e-05,2.213721974983884
2011-03-10,-0.5414439181324866,0.012275019330877244,0.2639283460779092,3.1797194543716986e-05,2.18783412280127
2011-03-11,-0.31364978491824025,0.01223992240600919,0.2969527496103553,0.00017274802868021073,2.5295253226226397
2011-03-14,-0.4483472528668906,0.01223505782094915,0.3016700185519003,3.883802915475632e-05,2.327479120699664
2011-03-15,-0.42837121428994074,0.01231953468568134,0.3024957980175427,5.0948507452296825e-05,2.357443178565089
2011-03-16,-0.37777466949769606,0.012625551026883697,0.3130958142248761,5.847191836849331e-05,2.433337995753456
2011-03-17,-0.18393286528809336,0.012766782101406682,0.3459832824862021,0.00015900926921379874,2.72410070206786
2011-03-18,-0.2041133495768961,0.012763707202759714,0.36003424587429367,0.00011048791835318512,2.6938299756346558
2011-03-21,-0.2522556901510422,0.012924086601250906,0.35747397548486387,6.304877459565073e-05,2.6216164647734366
2011-03-22,-0.17892296646483993,0.01291773440085887,0.36685900322054005,0.00011082959385751447,2.73161555030274
2011-03-23,-0.2739896336948668,0.012924866836298501,0.36813399911408756,2.015397534920933e-05,2.5890155494576996
2011-03-24,-0.26122781109297183,0.013003006032901481,0.36770307703729893,2.8650721272424858e-05,2.6081582833605426
2011-03-25,-0.2311747869924975,0.01303235207545608,0.36910345702194414,5.176171586847474e-05,2.6532378195112534
2011-03-28,-0.26486719502246037,0.013048009586402778,0.3668225005480914,2.4776956283161962e-05,2.6026992074663093
2011-03-29,-0.2790852215269832,0.01309622536327856,0.36608122080677535,1.0689288818774719e-05,2.5813721677095254
2011-03-30,-0.26583718107589654,0.012891801897586716,0.36624055910709946,3.3487971948390606e-05,2.601244228386155
2011-03-31,-0.1410132672843068,0.012861798775778298,0.3609849294147503,0.00016132256154159584,2.78848009907354
2011-04-01,-0.27769508933480513,0.012849171339236494,0.3649777005227072,2.7552119338872307e-05,2.583457365997792
2011-04-04,-0.27070923743628916,0.012791788000982282,0.3670348648562391,3.2650243145658874e-05,2.5939361438455664
2011-04-05,-0.24762447547964003,0.01282390801591059,0.37165891211779634,4.2289223400915715e-05,2.62856328678054
2011-04-06,-0.25387512529110967,0.01286734537122971,0.36844819571337917,4.108544872574566e-05,2.6191873120633353
2011-04-07,-0.2536182781367422,0.012855821615003179,0.36467904512578286,5.001241872510675e-05,2.619572582794887
2011-04-08,-0.28590761861525865,0.01277634517549142,0.3647601271806047,2.4350436847665754e-05,2.571138572077112
2011-04-11,-0.2681732411822814,0.012762946219935577,0.3623349690726947,4.6596793050210875e-05,2.5977401382265777
2011-04-12,-0.2732981508093572,0.012838710635793796,0.36303153908575003,3.633052896088414e-05,2.590052773785964
